WKT	OBJECTID_1	OBJECTID	LOCATIONID	DATE_	HOURLYRATE	TIMELIMIT	EMPTYPOLE	YOKEDPOLE	RSTRCTDAY	RSTRCTTIME	GPSTIME	IKEDIST	IKELAT	IKELONG	IKEALT	TGTLAT	TGTLONG	TGTALT	IKERAWBRG	IKEPITCH	IKEROLL	IKEMAGDEC	EPE	IKEPDOP	IKEGPSFIX	IKEIMAGE	ET_ID	SERIALNUM	CR_ID	RSTRCTDAY2	RSTRCTTIM2	STRCTLEVEL	MBSPACES	TIMELIMIT2	BATTCHGZON	BATTCNGMON
"POINT (-118.48859776459543 34.006988352417856)"	101	109	MAI2001	-2108050432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903101	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48854317921001 34.006932862080497)"	102	110	MAI2003	-2108050432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904247	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48850271677857 34.006893745045524)"	103	111	MAI2005	-2108050432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	909957	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48834102869604 34.006731704628145)"	104	112	MAI2007	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904380	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48829947231509 34.006692265596584)"	105	113	MAI2009	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904392	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48824540033414 34.006636943440242)"	106	114	MAI2011	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904297	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48820683600749 34.006599710952791)"	107	115	MAI2013	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904284	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48790440285386 34.006304219610534)"	108	116	MAI2101	-2108050432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903114	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48786703814709 34.006266410593476)"	109	117	MAI2103	-2108050432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903112	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48781623824379 34.006218731763937)"	110	118	MAI2105	-2108050432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903116	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48768928235422 34.006085374001714)"	111	119	MAI2107	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904288	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48764097860573 34.006038381900531)"	112	120	MAI2109	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904293	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48759353681392 34.005993472451415)"	113	121	MAI2111	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904285	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48747652985716 34.005876096366428)"	114	122	MAI2113	-2108050432	0.75	20 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	902903	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48743168822836 34.005833196694034)"	115	123	MAI2115	-2108050432	0.75	20 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	902899	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48699153902399 34.005396693786963)"	116	124	MAI2203	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904427	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.4869246114945 34.005329770574996)"	117	125	MAI2205	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904424	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48687581367183 34.005281993126069)"	118	126	MAI2207	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904420	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48739009473098 34.005790392974369)"	119	127	MAI2117	-2108050432	0.75	20 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	902913	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48641525133337 34.004825775487497)"	120	129	MAI2301	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	906487	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.4863735241551 34.004783635493169)"	121	130	MAI2303	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904395	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48631744469108 34.004727229721752)"	122	131	MAI2305	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904417	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48628038935142 34.004689695747786)"	123	132	MAI2307	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904391	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48618025853102 34.004592202313809)"	124	133	MAI2309	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904415	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48605079843384 34.004461068923774)"	125	134	MAI2311	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904434	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48591734577876 34.004363562514648)"	126	135	MAI2313	-2108050432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904422	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48541919811093 34.003978121444305)"	127	136	MAI2401	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	905723	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48537342464469 34.003933961717458)"	128	137	MAI2403	-984850432	0.75	1 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904114	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48533531063708 34.003891999768058)"	129	138	MAI2405	-984850432	0.75	1 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904084	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.4852854360995 34.003847716762124)"	130	139	MAI2407	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904386	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.4852459841334 34.003806672518643)"	131	140	MAI2409	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904428	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48492602336985 34.003482195046992)"	132	141	MAI2413	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904323	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48487242568149 34.003431016564612)"	133	142	MAI2415	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904325	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48481377007843 34.003377483732756)"	134	143	MAI2417	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904328	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48469891931298 34.003254295865119)"	135	144	MAI2501	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904315	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48456139927225 34.003122617194151)"	136	145	MAI2503	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904388	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48446562330865 34.00302390313179)"	137	146	MAI2505	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904332	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48443074555686 34.002987344335594)"	138	147	MAI2507	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904393	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48428612241467 34.002849728408613)"	139	148	MAI2509	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904331	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48424957699304 34.002807788678361)"	140	149	MAI2511	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904387	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48420219585758 34.002761130501256)"	141	150	MAI2513	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904385	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48416034587201 34.002727518771771)"	142	151	MAI2515	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904394	CR53	 	 	0	0	 	BZ11	NOVEMBER
"POINT (-118.48362510780278 34.002181068881264)"	143	152	MAI2601	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904273	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48356311119227 34.002121156956292)"	144	153	MAI2603	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	900184	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48352292619245 34.002082038072288)"	145	154	MAI2605	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904437	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48347280923959 34.002038160992484)"	146	155	MAI2607	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904410	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48343579514376 34.001994969764617)"	147	156	MAI2609	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904336	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48338738816359 34.001950271714179)"	148	157	MAI2611	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904330	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48312174580364 34.001686476990045)"	149	158	MAI2613	-984850432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903148	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48304007126778 34.001601491643726)"	150	159	MAI2617	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904206	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48299379288002 34.001560366717733)"	151	160	MAI2619	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904205	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48294920671414 34.001514227876669)"	152	161	MAI2621	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904248	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.4829065537519 34.001471636037067)"	153	162	MAI2623	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904261	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48286224257276 34.001425112911797)"	154	163	MAI2625	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904303	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48281435211335 34.001377522247587)"	155	164	MAI2627	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904255	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48276412237411 34.001332344414742)"	156	165	MAI2629	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904439	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48271782697678 34.001282400636669)"	157	166	MAI2631	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903847	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48260021743219 34.001169697683977)"	158	167	MAI2633	-984850432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903099	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48286934598529 34.001158688084907)"	159	168	MAI2618	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904512	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48291286989274 34.001199735727681)"	160	169	MAI2616	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904345	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48295776563472 34.001239151496023)"	161	170	MAI2614	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904349	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48301300621743 34.001292419403683)"	162	171	MAI2612	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904353	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48305865126731 34.001338427766996)"	163	172	MAI2610	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904350	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48309862554686 34.001380146770664)"	164	173	MAI2608	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904352	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48316664375237 34.001444322521813)"	165	174	MAI2606	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904447	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48322354308306 34.001507744896394)"	166	175	MAI2604	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904348	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48327736983937 34.001560553154064)"	167	176	MAI2602	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904346	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48334136692628 34.001621339812381)"	168	177	MAI2600	-984850432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904351	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48215845539416 34.00072492316275)"	169	178	MAI2701	-898450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903150	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48211960450196 34.000686794686494)"	170	179	MAI2703	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904433	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48206444400152 34.000628091602884)"	171	180	MAI2705	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904444	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.4820208695822 34.000588298796984)"	172	181	MAI2707	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904452	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48188931404702 34.000453101670367)"	173	182	MAI2709	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904414	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48185043401848 34.00041550963882)"	174	183	MAI2711	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904333	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48174228380567 34.000308582998706)"	175	184	MAI2713	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904335	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48169005865383 34.000255772182925)"	176	185	MAI2715	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904238	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.4816494299518 34.000216549879688)"	177	186	MAI2717	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904441	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48156031095856 34.000125690010833)"	178	187	MAI2719	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904449	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48150237437481 34.000067293456112)"	179	188	MAI2721	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904334	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48122450125032 33.999788363387019)"	180	189	MAI2723	-898450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903167	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48118786473755 33.999751920672452)"	181	190	MAI2725	-898450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903163	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48144220838228 33.999736029170421)"	182	191	MAI2742	-898450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903166	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48147985699435 33.99977452867919)"	183	192	MAI2740	-898450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903154	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48153607184584 33.999833600149991)"	184	193	MAI2738	-898450432	0.75	20 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903151	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48158066932318 33.999875222766185)"	185	194	MAI2736	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904254	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.4816297274952 33.999925114473932)"	186	195	MAI2734	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904265	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48166729256272 33.999964490550788)"	187	196	MAI2732	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904499	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48171162859545 34.000010127796649)"	188	197	MAI2730	-898450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903159	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48185455550679 34.000148384594269)"	189	198	MAI2728	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904341	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48190393917834 34.000198917687548)"	190	199	MAI2726	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904354	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48194223779463 34.000238002260204)"	191	200	MAI2724	-898450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904259	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48203306274652 34.00033497916327)"	192	201	MAI2720	-466450432	0.75	20 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903325	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48209263224365 34.000388495245382)"	193	202	MAI2718	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	908899	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48213310670307 34.000427197831492)"	194	203	MAI2716	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904270	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48218665187692 34.000477965714538)"	195	204	MAI2714	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904244	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48222951236346 34.000521783962391)"	196	205	MAI2712	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904243	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48227326142701 34.000568394304544)"	197	206	MAI2710	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904340	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48231058134958 34.000605135977835)"	198	207	MAI2708	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904343	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48236565138943 34.000661074303103)"	199	208	MAI2706	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904337	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48241004345149 34.000704282338091)"	200	209	MAI2704	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904342	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48249553995653 34.000792699388469)"	201	211	MAI2700	-466450432	0.75	40 min	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	903158	CR52	 	 	0	0	 	BZ01	JANUARY
"POINT (-118.48077901734131 33.999339071246496)"	202	212	MAI2901	-466450432	0.75	2 hr	F	F	7 Days	9 a.m. - 10 p.m	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904423	CR52	 	 	0	0	 	BZ01	JANUARY
